Rotation,Scale,name_of_to,district,state,ELEVATION,Lat,Long
0,0.000000000000000,DARUR,MAHBUBNAGAR,TELANGANA,0,16.2443008,77.7053986
0,0.000000000000000,SUGUR,MAHBUBNAGAR,TELANGANA,0,16.1448994,77.9933014
0,0.000000000000000,PUDURU,MAHBUBNAGAR,TELANGANA,0,16.1618004,77.8458023
0,0.000000000000000,MADNAKAL,MAHBUBNAGAR,TELANGANA,0,16.1303997,77.7118988
0,0.000000000000000,GHUT,MAHBUBNAGAR,TELANGANA,0,16.1224995,77.5865021
0,0.000000000000000,MACHARLA,MAHBUBNAGAR,TELANGANA,0,16.0928993,77.5699997
0,0.000000000000000,IJ,MAHBUBNAGAR,TELANGANA,0,16.0293007,77.6891022
0,0.000000000000000,JAINATH,ADILABAD,TELANGANA,0,19.7556000,78.6493988
0,0.000000000000000,BELA,ADILABAD,TELANGANA,0,19.7408009,78.7699966
0,0.000000000000000,TOCHAM,ADILABAD,TELANGANA,0,19.5489006,78.5650024
0,0.000000000000000,ARLI,ADILABAD,TELANGANA,0,19.8600998,78.3692017
0,0.000000000000000,TAMSI,ADILABAD,TELANGANA,0,19.7056007,78.4263000
0,0.000000000000000,UMRI,ADILABAD,TELANGANA,0,19.5426998,78.9343033
0,0.000000000000000,SENGAON(DISPUTED),CHANDRAPUR,MAHARASHTRA,0,19.6123009,79.1370010
0,0.000000000000000,WAKRI,ADILABAD,TELANGANA,0,19.5058002,79.3240967
0,0.000000000000000,KATEPALLI,ADILABAD,TELANGANA,0,19.4435997,79.8544998
0,0.000000000000000,BIJJUR,ADILABAD,TELANGANA,0,19.3747997,79.8742981
0,0.000000000000000,KOTHAPET,ADILABAD,TELANGANA,0,19.3691998,79.4809036
0,0.000000000000000,KERIMERI,ADILABAD,TELANGANA,0,19.4589005,79.0574036
0,0.000000000000000,ICHORA,ADILABAD,TELANGANA,0,19.4454002,78.4561005
0,0.000000000000000,KANAPALLI,ADILABAD,TELANGANA,0,19.1744995,79.6836014
0,0.000000000000000,BIBRA,ADILABAD,TELANGANA,0,19.3271999,79.6617966
0,0.000000000000000,TANDUR,ADILABAD,TELANGANA,0,19.1744003,79.4710999
0,0.000000000000000,TILAN,ADILABAD,TELANGANA,0,19.1945000,79.2827988
0,0.000000000000000,MAMIDIPALLI,ADILABAD,TELANGANA,0,19.2628002,79.0175018
0,0.000000000000000,KALMARGU,ADILABAD,TELANGANA,0,19.1060009,78.9532013
0,0.000000000000000,BIRSAIPET,ADILABAD,TELANGANA,0,19.3064995,78.8164978
0,0.000000000000000,UDAMPUR,ADILABAD,TELANGANA,0,19.2206993,78.8809967
0,0.000000000000000,PEMBI,ADILABAD,TELANGANA,0,19.2133007,78.6407013
0,0.000000000000000,NEREDIKONDA,ADILABAD,TELANGANA,0,19.3152008,78.4050980
0,0.000000000000000,JAMB,ADILABAD,TELANGANA,0,19.2091999,78.2815018
0,0.000000000000000,VADDURPET,ADILABAD,TELANGANA,0,19.3015995,78.3712006
0,0.000000000000000,GOLMADAG,ADILABAD,TELANGANA,0,19.2022991,78.1643982
0,0.000000000000000,ULLAB,ADILABAD,TELANGANA,0,19.1975994,78.0645981
0,0.000000000000000,NARSAPUR,ADILABAD,TELANGANA,0,19.1089993,78.1480026
0,0.000000000000000,BHAINSA,ADILABAD,TELANGANA,0,19.1252003,77.9639969
0,0.000000000000000,KOBIR,ADILABAD,TELANGANA,0,19.2823009,77.9529037
0,0.000000000000000,LOHESWAR,ADILABAD,TELANGANA,0,19.0478001,78.0798035
0,0.000000000000000,SON,ADILABAD,TELANGANA,0,19.0305004,78.3854980
0,0.000000000000000,MAKARAJPET,MEDAK,TELANGANA,0,17.9612999,78.5214996
0,0.000000000000000,RAIPOL,MEDAK,TELANGANA,0,17.9475994,78.6355972
0,0.000000000000000,DUDADA,MEDAK,TELANGANA,0,18.0337009,78.8964005
0,0.000000000000000,KUKNURPALLI,MEDAK,TELANGANA,0,17.9060993,78.8040009
0,0.000000000000000,AHMADIPUR,MEDAK,TELANGANA,0,17.9400997,78.7343979
0,0.000000000000000,SALAKPURAM,WARANGAL,TELANGANA,0,17.9057999,79.0381012
0,0.000000000000000,MADDURU,WARANGAL,TELANGANA,0,17.9459991,79.0569000
0,0.000000000000000,CHERIAL,WARANGAL,TELANGANA,0,17.9440002,78.9753036
0,0.000000000000000,NAGPUR,WARANGAL,TELANGANA,0,17.8789005,78.8945007
0,0.000000000000000,RAJAPET,NALGONDA,TELANGANA,0,17.7534008,78.9219971
0,0.000000000000000,MARKUK,MEDAK,TELANGANA,0,17.7663994,78.7300034
0,0.000000000000000,WASELMARI,NALGONDA,TELANGANA,0,17.6907005,78.8179016
0,0.000000000000000,BACHCHANNAPET,WARANGAL,TELANGANA,0,17.8127995,79.0376968
0,0.000000000000000,ENNELLI,MEDAK,TELANGANA,0,17.7791996,78.4767990
0,0.000000000000000,MINAJPET,MEDAK,TELANGANA,0,17.7789001,78.5526962
0,0.000000000000000,TUPRAN,MEDAK,TELANGANA,0,17.8554001,78.4792023
0,0.000000000000000,SIWAMPET,MEDAK,TELANGANA,0,17.8048992,78.3777008
0,0.000000000000000,DAULATABAD,MEDAK,TELANGANA,0,17.7229004,78.2254028
0,0.000000000000000,HATNUR,MEDAK,TELANGANA,0,17.7544003,78.1770020
0,0.000000000000000,KUNDI,MEDAK,TELANGANA,0,17.6023006,78.1147003
0,0.000000000000000,CHINTALCHERU,MEDAK,TELANGANA,0,17.6611004,78.2417984
0,0.000000000000000,DHUNDGOL,RANGAREDDY,TELANGANA,0,17.6201000,78.4243011
0,0.000000000000000,PATANCHERU,MEDAK,TELANGANA,0,17.5466995,78.2695007
0,0.000000000000000,LINGAMPALLI,MEDAK,TELANGANA,0,17.5042992,78.3266983
0,0.000000000000000,BIBINAGAR,NALGONDA,TELANGANA,0,17.5011997,78.7992020
0,0.000000000000000,RAIGIR,NALGONDA,TELANGANA,0,17.5662994,78.9439011
0,0.000000000000000,POCHAMPALLI,NALGONDA,TELANGANA,0,17.3666000,78.8272018
0,0.000000000000000,MAULA ALI,RANGAREDDY,TELANGANA,0,17.4752007,78.5606995
0,0.000000000000000,SHANKARPALLI,RANGAREDDY,TELANGANA,0,17.4736996,78.1391983
0,0.000000000000000,ALUR,RANGAREDDY,TELANGANA,0,17.3437004,78.0735016
0,0.000000000000000,GUNDIPET,RANGAREDDY,TELANGANA,0,17.3969002,78.3302994
0,0.000000000000000,CHANGOMAL,RANGAREDDY,TELANGANA,0,17.2716999,78.0295029
0,0.000000000000000,CHEVELLA,RANGAREDDY,TELANGANA,0,17.3237000,78.1392975
0,0.000000000000000,VENKATAPURAM,RANGAREDDY,TELANGANA,0,17.2693996,78.2500992
0,0.000000000000000,MALKAPUR,NALGONDA,TELANGANA,0,17.2917004,78.8057022
0,0.000000000000000,NARAYANPUR,NALGONDA,TELANGANA,0,17.1751003,78.8880005
0,0.000000000000000,GUNDRAMPALLI,NALGONDA,TELANGANA,0,17.2495995,78.9983978
0,0.000000000000000,MAISARAM,RANGAREDDY,TELANGANA,0,17.1513004,78.4399033
0,0.000000000000000,KONDURG,MAHBUBNAGAR,TELANGANA,0,17.1147995,78.0531006
0,0.000000000000000,MUGHALGIDDA,MAHBUBNAGAR,TELANGANA,0,17.1040993,78.1309967
0,0.000000000000000,YACHARAM,RANGAREDDY,TELANGANA,0,17.0643005,78.6783981
0,0.000000000000000,TARIGOPPULA,WARANGAL,TELANGANA,0,17.9612007,79.1906967
0,0.000000000000000,AMMANBOLE,NALGONDA,TELANGANA,0,17.3703003,79.2795029
0,0.000000000000000,VARDHAMANKOTA,NALGONDA,TELANGANA,0,17.4009991,79.4471970
0,0.000000000000000,VALIGONDA,NALGONDA,TELANGANA,0,17.3910999,79.0252991
0,0.000000000000000,PEDDA MADHAWARAM,NALGONDA,TELANGANA,0,17.3120003,79.4582977
0,0.000000000000000,YEPUR,NALGONDA,TELANGANA,0,17.3202991,79.7428970
0,0.000000000000000,RAMPURAM,WARANGAL,TELANGANA,0,17.4372997,79.7758026
0,0.000000000000000,TANAMCHERLA,WARANGAL,TELANGANA,0,17.3868008,79.7910995
0,0.000000000000000,GHATTUSINGARAM,KHAMMAM,TELANGANA,0,17.1846008,79.9940033
0,0.000000000000000,CHEGAMMA,KHAMMAM,TELANGANA,0,17.2770996,80.0030975
0,0.000000000000000,KUSHIMANCHI,KHAMMAM,TELANGANA,0,17.2479992,79.9596024
0,0.000000000000000,MOTEH,NALGONDA,TELANGANA,0,17.1900997,79.8035965
0,0.000000000000000,TEKMATIA,NALGONDA,TELANGANA,0,17.1984997,79.5490036
0,0.000000000000000,NAKERAKAL,ANDHRA PRADESH,TELANGANA,0,17.1865997,79.4345016
0,0.000000000000000,JAKKEPALLI,KHAMMAM,TELANGANA,0,17.1476994,79.9717026
0,0.000000000000000,KATANGUR,NALGONDA,TELANGANA,0,17.1858006,79.3225021
0,0.000000000000000,CHITYAL,NALGONDA,TELANGANA,0,17.2504005,79.1336975
0,0.000000000000000,NARKATPALLI,NALGONDA,TELANGANA,0,17.2182007,79.1983032
0,0.000000000000000,NIALAKONDAPALLE,KHAMMAM,TELANGANA,0,17.1245995,80.0515976
0,0.000000000000000,MUNGOD,NALGONDA,TELANGANA,0,17.0967007,79.0759964
0,0.000000000000000,GANGARAM,WARANGAL,TELANGANA,0,17.8491001,80.2032013
0,0.000000000000000,GUNDALA,KHAMMAM,TELANGANA,0,17.9249992,80.3302994
0,0.000000000000000,MARRIGUDEM,WARANGAL,TELANGANA,0,17.9580002,80.1959000
0,0.000000000000000,ALLAPALLI,KHAMMAM,TELANGANA,0,17.8530998,80.4819031
0,0.000000000000000,KICHNAPALLI,KHAMMAM,TELANGANA,0,17.9253998,80.5174026
0,0.000000000000000,ULVANURU,KHAMMAM,TELANGANA,0,17.8017006,80.6807022
0,0.000000000000000,PAGDERU,KHAMMAM,TELANGANA,0,17.9939995,80.7284012
0,0.000000000000000,PAMASALA,KHAMMAM,TELANGANA,0,17.9526997,80.9029007
0,0.000000000000000,EMALURU,KHAMMAM,TELANGANA,0,17.8876991,80.7603989
0,0.000000000000000,NARASAPURAM,KHAMMAM,TELANGANA,0,17.7919998,80.8843002
0,0.000000000000000,DUMMAGUDEM,KHAMMAM,TELANGANA,0,17.8714008,80.8883972
0,0.000000000000000,GOLLAGUDEIM,KHAMMAM,TELANGANA,0,17.7406998,80.6297989
0,0.000000000000000,KISTARAM,KHAMMAM,TELANGANA,0,17.6828003,80.5046005
0,0.000000000000000,NELLIPAKA,KHAMMAM,ANDHRA PRADESH,0,17.6830997,81.0100021
0,0.000000000000000,BAYYARAM,KHAMMAM,TELANGANA,0,17.6299000,80.0876999
0,0.000000000000000,POGUTAPALLE,KHAMMAM,TELANGANA,0,17.5659008,80.8740997
0,0.000000000000000,SIRIPURAM,KHAMMAM,TELANGANA,0,17.5014000,80.5787964
0,0.000000000000000,MADAHAVARAM,KHAMMAM,TELANGANA,0,17.5349998,80.8042984
0,0.000000000000000,VENGANNAPALEM,KHAMMAM,TELANGANA,0,17.4319000,80.5038986
0,0.000000000000000,TIMMARAJAPET,KHAMMAM,TELANGANA,0,17.3948002,80.3673019
0,0.000000000000000,RAVIKAMPADU,KHAMMAM,TELANGANA,0,17.4150009,80.6073990
0,0.000000000000000,ANNAPUREDIPALLI,KHAMMAM,TELANGANA,0,17.3929005,80.7823029
0,0.000000000000000,SITANAGARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.1991005,81.6921997
0,0.000000000000000,KORUKONDA,EAST GODAVARI,ANDHRA PRADESH,0,17.1826992,81.8270035
0,0.000000000000000,PRAKKILANKA,WEST GODAVARI,ANDHRA PRADESH,0,17.1518993,81.6563034
0,0.000000000000000,GOKAVARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.2842999,81.8439026
0,0.000000000000000,KOTAPALLE,EAST GODAVARI,ANDHRA PRADESH,0,17.3103008,81.8937988
0,0.000000000000000,DEVIPATNAM,EAST GODAVARI,ANDHRA PRADESH,0,17.3435001,81.6591034
0,0.000000000000000,JAGGAMPETA,EAST GODAVARI,ANDHRA PRADESH,0,17.1973000,82.0478973
0,0.000000000000000,MURARI,EAST GODAVARI,ANDHRA PRADESH,0,17.1466999,81.9316025
0,0.000000000000000,GOPALAPURAM,WEST GODAVARI,ANDHRA PRADESH,0,17.1170998,81.5447006
0,0.000000000000000,RAJANAGRAM,EAST GODAVARI,ANDHRA PRADESH,0,17.1037006,81.9088974
0,0.000000000000000,BORRAMPALEM,WEST GODAVARI,ANDHRA PRADESH,0,17.1007996,81.1931992
0,0.000000000000000,KAMAVARAPUKOTA,WEST GODAVARI,ANDHRA PRADESH,0,17.0279999,81.2005997
0,0.000000000000000,POTAVARAM,WEST GODAVARI,ANDHRA PRADESH,0,17.0361004,81.4173965
0,0.000000000000000,LAKKAVARAM,WEST GODAVARI,ANDHRA PRADESH,0,17.0830002,81.2925034
0,0.000000000000000,DHARAKONDA,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.0093994,82.1250992
0,0.000000000000000,LOTUGADDA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.9799995,82.3867035
0,0.000000000000000,GUDEM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.8871002,82.1857986
0,0.000000000000000,PEDDAVALASA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.7947006,82.2652969
-1,0.000000000000000,LAMMASINGI,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.8328991,82.4895020
-1,0.000000000000000,SARABHANNAPALEM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.7782001,82.3705978
-1,0.000000000000000,JALAMPALLE,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.8959007,82.7181015
-1,0.000000000000000,VADDADI,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.8568993,82.8716965
-1,0.000000000000000,MADAGULA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.9316006,82.8142014
-1,0.000000000000000,KODURU,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.9391994,83.0315018
0,0.000000000000000,KOYYURU,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6798000,82.2014008
0,0.000000000000000,DUCHCHERTI,EAST GODAVARI,ANDHRA PRADESH,0,17.6093006,82.0476990
-1,0.000000000000000,KRISHNADEVIPETA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6930008,82.3787003
-1,0.000000000000000,MEDIVADA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.7991009,82.7835007
-1,0.000000000000000,KOTTAKOTA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.7637005,82.6981964
-1,0.000000000000000,TALLAPALEM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6518002,82.8852005
-1,0.000000000000000,KASIMKOTA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6812000,82.9608002
-1,0.000000000000000,ANAKAPALLEVISHAKHAPATNAM,ANDHRA PRADESH,ANDHRA PRADESH,0,17.6961994,82.9608994
-1,0.000000000000000,NATAVARAM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.5827007,82.4844971
0,0.000000000000000,RAJAVOMMANGI,EAST GODAVARI,ANDHRA PRADESH,0,17.5657005,82.2326965
-1,0.000000000000000,MAKAVARAPALEM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6303997,82.7268982
-1,0.000000000000000,KOTA URATLA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.5844002,82.6867981
-1,0.000000000000000,KONDAKARLA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6116009,82.9817963
-1,0.000000000000000,ETIKOPAKKA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.5058994,82.7419968
-1,0.000000000000000,PUDIMADAKA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.5074005,82.9928970
-1,0.000000000000000,PATA POLAVARAM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.4153004,82.8155975
0,0.000000000000000,JADDANGI,EAST GODAVARI,ANDHRA PRADESH,0,17.5014992,82.1473999
0,0.000000000000000,VATANGI,EAST GODAVARI,ANDHRA PRADESH,0,17.4843006,82.2621002
-1,0.000000000000000,KOTANANDURU,EAST GODAVARI,ANDHRA PRADESH,0,17.4971008,82.4736023
-1,0.000000000000000,RAVUTULAPUDI,EAST GODAVARI,ANDHRA PRADESH,0,17.4020004,82.3715973
-1,0.000000000000000,DIGUVALAPOLAVARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.4480991,82.5208969
-1,0.000000000000000,NAKKAPALLE,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.4248009,82.7152023
-1,0.000000000000000,PENTAKOTA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.3157005,82.6125031
-1,0.000000000000000,HAMSAVARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.3108997,82.4860001
-1,0.000000000000000,TONDANGI,EAST GODAVARI,ANDHRA PRADESH,0,17.2691002,82.4481964
-1,0.000000000000000,ANNAVARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.2991009,82.3936996
0,0.000000000000000,ELESAVARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.3071003,82.0969009
0,0.000000000000000,SOMAVARAM,EAST GODAVARI,ANDHRA PRADESH,0,17.2486000,82.1149979
-1,0.000000000000000,GOLLAPROLU,EAST GODAVARI,ANDHRA PRADESH,0,17.1749001,82.2770004
0,0.000000000000000,SAMALKOT,EAST GODAVARI,ANDHRA PRADESH,0,17.0818005,82.1643982
-1,0.000000000000000,UPPADA,EAST GODAVARI,ANDHRA PRADESH,0,17.1009007,82.3336029
0,0.000000000000000,MEDAPADU,EAST GODAVARI,ANDHRA PRADESH,0,17.0279007,82.0958023
-1,0.000000000000000,CHAUDUVADA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.8486004,82.9987030
-1,0.000000000000000,SABBAVARAM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.8013992,83.1200027
-1,0.000000000000000,ALAMANDA,VIZIANAGARAM,ANDHRA PRADESH,0,18.0116997,83.2418976
-1,0.000000000000000,PADMANABHAM,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.0053005,83.3347015
-1,0.000000000000000,CHITTIYALASA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.9405994,83.4255981
-1,0.000000000000000,ADAVIVARAM,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.7830009,83.2409973
-1,0.000000000000000,PARAVADA,VISHAKHAPATNAM,ANDHRA PRADESH,0,17.6387997,83.0755005
-1,0.000000000000000,KAVITI,SRIKAKULAM,ANDHRA PRADESH,0,19.0112991,84.6824036
-1,0.000000000000000,JHADUPUDI,SRIKAKULAM,ANDHRA PRADESH,0,19.0386009,84.6257019
-1,0.000000000000000,PATTANGI,SRIKAKULAM,ANDHRA PRADESH,0,18.9234009,84.4977036
-1,0.000000000000000,BARUVA,SRIKAKULAM,ANDHRA PRADESH,0,18.8792000,84.5774002
-1,0.000000000000000,JALANTRA,SRIKAKULAM,ANDHRA PRADESH,0,18.9526005,84.5438004
-1,0.000000000000000,MANDASA,SRIKAKULAM,ANDHRA PRADESH,0,18.8722992,84.4649963
-1,0.000000000000000,BUDARASINGI,SRIKAKULAM,ANDHRA PRADESH,0,18.9498997,84.4458008
-1,0.000000000000000,PALAEA,SRIKAKULAM,ANDHRA PRADESH,0,18.7793007,84.4029999
-1,0.000000000000000,KASIBUGGA,SRIKAKULAM,ANDHRA PRADESH,0,18.7667007,84.4089966
-1,0.000000000000000,HARIPUR,SRIKAKULAM,ANDHRA PRADESH,0,18.8486004,84.5112991
-1,0.000000000000000,TARLAKOTA,SRIKAKULAM,ANDHRA PRADESH,0,18.8115005,84.3983994
-1,0.000000000000000,MELIYAPUTTU,SRIKAKULAM,ANDHRA PRADESH,0,18.7730007,84.1692963
-1,0.000000000000000,CHAPARA,GAJA PATI,ANDHRA PRADESH,0,18.7833996,84.1778030
-1,0.000000000000000,KOROSAVADA,SRIKAKULAM,ANDHRA PRADESH,0,18.7324009,84.0600967
-1,0.000000000000000,GANGUVADA,SRIKAKULAM,ANDHRA PRADESH,0,18.6791992,84.1128006
-1,0.000000000000000,NANDIGAM,SRIKAKULAM,ANDHRA PRADESH,0,18.6646004,84.3003006
-1,0.000000000000000,NUVALREVU,SRIKAKULAM,ANDHRA PRADESH,0,18.6895008,84.4403000
-1,0.000000000000000,AMMALAPADU,SRIKAKULAM,ANDHRA PRADESH,0,18.6413002,84.3958969
-1,0.000000000000000,NUAPADA,SRIKAKULAM,ANDHRA PRADESH,0,18.5667992,84.2919006
-1,0.000000000000000,SARVAKOTA,SRIKAKULAM,ANDHRA PRADESH,0,18.5939999,84.0468979
-1,0.000000000000000,TEMBURU,SRIKAKULAM,ANDHRA PRADESH,0,18.6233006,84.1259003
-1,0.000000000000000,KAVITI,SRIKAKULAM,ANDHRA PRADESH,0,18.4736004,83.7771988
-1,0.000000000000000,MEDAPALLE,VIZIANAGARAM,ANDHRA PRADESH,0,18.4018002,83.2977982
-1,0.000000000000000,MARADAM,VIZIANAGARAM,ANDHRA PRADESH,0,18.4181004,83.3421021
-1,0.000000000000000,MENTADA,VIZIANAGARAM,ANDHRA PRADESH,0,18.3281994,83.2656021
-1,0.000000000000000,ANDRA,VIZIANAGARAM,ANDHRA PRADESH,0,18.3666992,83.2040024
-1,0.000000000000000,JAGANNADHARAJU,SRIKAKULAM,ANDHRA PRADESH,0,18.2133999,83.6906967
-1,0.000000000000000,KUPPILI,SRIKAKULAM,ANDHRA PRADESH,0,18.1900005,83.8088989
-1,0.000000000000000,MALIFUZBANDARU,SRIKAKULAM,ANDHRA PRADESH,0,18.2406006,83.9425964
-1,0.000000000000000,BUDUMURUR,SRIKAKULAM,ANDHRA PRADESH,0,18.2558002,83.7634964
-1,0.000000000000000,BONDAPALLE,VIZIANAGARAM,ANDHRA PRADESH,0,18.2549000,83.3481979
-1,0.000000000000000,ANANTAGIRI,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.2451992,83.0049973
-1,0.000000000000000,KOTTAM,VIZIANAGARAM,ANDHRA PRADESH,0,18.1119003,83.2307968
-1,0.000000000000000,GANTYADA,VIZIANAGARAM,ANDHRA PRADESH,0,18.1585999,83.2938995
-1,0.000000000000000,BONANGI,VIZIANAGARAM,ANDHRA PRADESH,0,18.1700001,83.2160034
-1,0.000000000000000,PUSAPATIREGA,VIZIANAGARAM,ANDHRA PRADESH,0,18.0939007,83.5495987
-1,0.000000000000000,KURMIH,VIZIANAGARAM,ANDHRA PRADESH,0,18.1299992,83.5086975
-1,0.000000000000000,NELLIMARIA,VIZIANAGARAM,ANDHRA PRADESH,0,18.1714001,83.4477005
-1,0.000000000000000,DEVARAPALLI,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.0144997,82.9796982
-1,0.000000000000000,VALLAMPUA,VIZIANAGARAM,ANDHRA PRADESH,0,18.0273991,83.0748978
-1,0.000000000000000,LAKHAVARAPUKOTA,VIZIANAGARAM,ANDHRA PRADESH,0,18.0412006,83.1548004
-1,0.000000000000000,JAMI,VIZIANAGARAM,ANDHRA PRADESH,0,18.0667992,83.2592010
-1,0.000000000000000,REDDIPALLE,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.0256004,83.3396988
-1,0.000000000000000,BHOGAPURAM,VIZIANAGARAM,ANDHRA PRADESH,0,18.0407009,83.4963989
-1,0.000000000000000,DENKADA,VIZIANAGARAM,ANDHRA PRADESH,0,18.0925999,83.4786987
-1,0.000000000000000,KONADA,VIZIANAGARAM,ANDHRA PRADESH,0,18.0321007,83.5708008
0,0.000000000000000,KHILOGODA,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.3404007,82.5244980
0,0.000000000000000,LAKSHMIPURO,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.3974991,82.5127029
0,0.000000000000000,RUDAKOTA,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.3080997,82.4589996
-1,0.000000000000000,ARAKU,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.3577995,82.8450012
-1,0.000000000000000,KINCHAMANDA,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.2600994,82.7842026
0,0.000000000000000,MADDIGERU,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.1511002,82.4384003
-1,0.000000000000000,GANGARAJUMADUGULU,VISHAKHAPATNAM,ANDHRA PRADESH,0,18.0296993,82.5327988
0,0.000000000000000,PALMALA,KARIMNAGAR,TELANGANA,0,18.6879005,80.2191010
0,0.000000000000000,SURARAM,KARIMNAGAR,TELANGANA,0,18.7215996,80.0330963
0,0.000000000000000,KANAKANUR,KARIMNAGAR,TELANGANA,0,18.5730000,80.2044983
0,0.000000000000000,CHINTAKANI,KARIMNAGAR,TELANGANA,0,18.6191006,79.9794998
0,0.000000000000000,CHANDRUPATLA,KHAMMAM,TELANGANA,0,18.5718002,80.4046021
0,0.000000000000000,PERURU,KHAMMAM,TELANGANA,0,18.5559998,80.3966980
0,0.000000000000000,CHIKUPALLE,KHAMMAM,TELANGANA,0,18.4909000,80.4898987
0,0.000000000000000,RAMPUR,WARANGAL,TELANGANA,0,18.4785004,80.0042038
0,0.000000000000000,PAMUNURU,KHAMMAM,TELANGANA,0,18.4090996,80.6205978
0,0.000000000000000,SALBAKA,WARANGAL,TELANGANA,0,18.4253006,80.3799973
0,0.000000000000000,TELKAPALLI,MAHBUBNAGAR,TELANGANA,0,16.4610996,78.4604034
0,0.000000000000000,BIJNAPALLI,MAHBUBNAGAR,TELANGANA,0,16.5524998,78.2097015
0,0.000000000000000,BUDHARAM,MAHBUBNAGAR,TELANGANA,0,16.4559994,78.1464996
0,0.000000000000000,KONDANAGOL,MAHBUBNAGAR,TELANGANA,0,16.3640003,78.5924988
0,0.000000000000000,LINGAL,MAHBUBNGAAR,TELANGANA,0,16.2922993,78.5214005
0,0.000000000000000,VATTIVELLUPALLI,MAHBUBNAGAR,TELANGANA,0,16.2761993,78.8006973
0,0.000000000000000,MANANUR,MAHBUBNAGAR,TELANGANA,0,16.3918991,78.7628021
0,0.000000000000000,AMRABAD,MAHMUDNAGAR,TELANGANA,0,16.4025002,78.8339996
0,0.000000000000000,PEDDAPALLI,MAHBUBNAGAR,TELANGANA,0,16.3966999,78.4110031
0,0.000000000000000,KODUR,MAHBUBNAGAR,TELANGANA,0,16.2837009,78.2910004
0,0.000000000000000,PANGAL,MAHBUBNAGAR,TELANGANA,0,16.2686005,78.1259995
0,0.000000000000000,GOPALPET,MAHBUBNAGAR,TELANGANA,0,16.4102993,78.1443024
0,0.000000000000000,SRISAILEM,KURNOOL, ,0,16.1033001,78.8715973
0,0.000000000000000,KALVAKOL,MAHBUBNAGAR,TELANGANA,0,16.1965008,78.3218994
0,0.000000000000000,YAPARLA,MAHBUBNAGAR,TELANGANA,0,16.0659008,78.0507965
0,0.000000000000000,PENTLAVALLI,MAHBUBNAGAR,TELANGANA,0,16.0909004,78.2621002
0,0.000000000000000,SRIRANGAPUR,MAHBUBNAGAR,TELANGANA,0,16.2024994,78.0630035
0,0.000000000000000,MEDDUR,MAHBUBNAGAR,TELANGANA,0,16.8623009,77.6250000
0,0.000000000000000,NARAYANPET,MAHBUBNAGAR,TELANGANA,0,16.7497997,77.5071030
0,0.000000000000000,KOTAKONDA,MAHBUBNAGAR,TELANGANA,0,16.7637997,77.6477966
0,0.000000000000000,NANCHERLA,RANGAREDDY,TELANGANA,0,16.9326992,77.8542023
0,0.000000000000000,MUHAMMADABAD,RANGAREDDY,TELANGANA,0,16.8794994,77.8924026
0,0.000000000000000,KOSGI,MAHBUBNAGAR,TELANGANA,0,16.9941998,77.7217026
